match_id,date,home_team,away_team,year,is_2026,home_avg_age,away_avg_age,diff_avg_age,home_min_age,away_min_age,diff_min_age,home_max_age,away_max_age,diff_max_age,home_peak_age_count,away_peak_age_count,diff_peak_age_count,home_squad_size,away_squad_size,diff_squad_size,home_avg_caps,away_avg_caps,diff_avg_caps,home_total_caps,away_total_caps,diff_total_caps,home_max_caps,away_max_caps,diff_max_caps,home_total_national_goals,away_total_national_goals,diff_total_national_goals,home_avg_national_goals,away_avg_national_goals,diff_avg_national_goals,home_top_league_count,away_top_league_count,diff_top_league_count,home_top_league_ratio,away_top_league_ratio,diff_top_league_ratio,home_avg_height_cm,away_avg_height_cm,diff_avg_height_cm,home_avg_weight_kg,away_avg_weight_kg,diff_avg_weight_kg,home_gk_count,away_gk_count,diff_gk_count,home_def_count,away_def_count,diff_def_count,home_mid_count,away_mid_count,diff_mid_count,home_fwd_count,away_fwd_count,diff_fwd_count,home_total_goals_scored,away_total_goals_scored,diff_total_goals_scored,home_avg_goals_scored,away_avg_goals_scored,diff_avg_goals_scored,home_top_scorer_goals,away_top_scorer_goals,diff_top_scorer_goals,home_fifa_rank,away_fifa_rank,diff_fifa_rank,home_fifa_points,away_fifa_points,diff_fifa_points,is_neutral_venue,is_knockout,stage_encoded,home_rest_days,away_rest_days,diff_rest_days,home_score,away_score,total_goals,result
537352,2026-06-14,Ivory Coast,Ecuador,2026,1,25.192307692307693,25.576923076923077,-0.38461538461538325,19.0,19.0,0.0,34.0,39.0,-5.0,13.0,15.0,-2.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,13.0,7.0,6.0,0.65,0.3181818181818182,0.33181818181818185,,,,,,,3.0,3.0,0.0,8.0,8.0,0.0,6.0,8.0,-2.0,9.0,7.0,2.0,,,,,,,,,,33.0,35.0,-2.0,1460.0,1445.0,15.0,1,0,0,7.0,7.0,0.0,1.0,0.0,1.0,1.0
537370,2026-06-15,Saudi Arabia,Uruguay,2026,1,27.96153846153846,28.192307692307693,-0.2307692307692335,22.0,24.0,-2.0,35.0,39.0,-4.0,15.0,20.0,-5.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,1.0,8.0,-7.0,0.038461538461538464,0.3333333333333333,-0.2948717948717948,,,,,,,3.0,3.0,0.0,10.0,7.0,3.0,6.0,11.0,-5.0,7.0,5.0,2.0,,,,,,,,,,56.0,10.0,46.0,1340.0,1710.0,-370.0,1,0,0,7.0,7.0,0.0,1.0,1.0,2.0,0.0
537363,2026-06-15,Belgium,Egypt,2026,1,27.115384615384617,28.692307692307693,-1.5769230769230766,20.0,18.0,2.0,37.0,39.0,-2.0,9.0,13.0,-4.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,20.0,5.0,15.0,0.9523809523809523,0.19230769230769232,0.76007326007326,,,,,,,3.0,4.0,-1.0,9.0,8.0,1.0,6.0,7.0,-1.0,8.0,7.0,1.0,,,,,,,,,,5.0,34.0,-29.0,1761.0,1455.0,306.0,1,0,0,7.0,7.0,0.0,1.0,1.0,2.0,0.0
537369,2026-06-15,Spain,Cape Verde Islands,2026,1,26.192307692307693,29.192307692307693,-3.0,18.0,22.0,-4.0,33.0,40.0,-7.0,12.0,13.0,-1.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,26.0,1.0,25.0,1.0,0.05263157894736842,0.9473684210526316,,,,,,,3.0,3.0,0.0,8.0,9.0,-1.0,7.0,6.0,1.0,8.0,8.0,0.0,,,,,,,,,,8.0,,,1735.0,,,1,0,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0
537358,2026-06-15,Sweden,Tunisia,2026,1,26.923076923076923,26.153846153846153,0.76923076923077,20.0,18.0,2.0,36.0,32.0,4.0,17.0,11.0,6.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,18.0,9.0,9.0,0.782608695652174,0.4090909090909091,0.37351778656126483,,,,,,,3.0,3.0,0.0,10.0,9.0,1.0,6.0,7.0,-1.0,7.0,7.0,0.0,,,,,,,,,,18.0,27.0,-9.0,1607.0,1515.0,92.0,1,0,0,7.0,7.0,0.0,5.0,1.0,6.0,1.0
537364,2026-06-16,Iran,New Zealand,2026,1,29.807692307692307,27.615384615384617,2.19230769230769,20.0,21.0,-1.0,37.0,37.0,0.0,8.0,12.0,-4.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,7.0,-7.0,0.0,0.2916666666666667,-0.2916666666666667,,,,,,,3.0,3.0,0.0,9.0,9.0,0.0,8.0,10.0,-2.0,6.0,4.0,2.0,,,,,,,,,,,95.0,,,1125.0,,1,0,0,7.0,7.0,0.0,2.0,2.0,4.0,0.0
537391,2026-06-16,France,Senegal,2026,1,26.576923076923077,26.615384615384617,-0.0384615384615401,20.0,18.0,2.0,35.0,36.0,-1.0,14.0,8.0,6.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,24.0,20.0,4.0,0.9230769230769231,0.7692307692307693,0.15384615384615385,,,,,,,3.0,3.0,0.0,9.0,8.0,1.0,5.0,7.0,-2.0,9.0,8.0,1.0,,,,,,,,,,2.0,,,1851.0,,,1,0,0,7.0,7.0,0.0,3.0,1.0,4.0,1.0
537392,2026-06-16,Iraq,Norway,2026,1,26.653846153846153,26.346153846153847,0.3076923076923066,22.0,21.0,1.0,35.0,35.0,0.0,13.0,17.0,-4.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,2.0,19.0,-17.0,0.07692307692307693,0.7916666666666666,-0.7147435897435896,,,,,,,3.0,3.0,0.0,9.0,9.0,0.0,7.0,11.0,-4.0,7.0,3.0,4.0,,,,,,,,,,58.0,,,1325.0,,,1,0,0,7.0,7.0,0.0,1.0,4.0,5.0,-1.0
537397,2026-06-17,Argentina,Algeria,2026,1,28.615384615384617,26.46153846153846,2.153846153846157,21.0,20.0,1.0,38.0,35.0,3.0,14.0,15.0,-1.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,20.0,13.0,7.0,0.8,0.5652173913043478,0.23478260869565226,,,,,,,3.0,3.0,0.0,8.0,9.0,-1.0,8.0,7.0,1.0,7.0,7.0,0.0,,,,,,,,,,1.0,,,1867.0,,,1,0,0,7.0,7.0,0.0,3.0,0.0,3.0,1.0
537398,2026-06-17,Austria,Jordan,2026,1,28.115384615384617,28.076923076923077,0.0384615384615401,20.0,20.0,0.0,37.0,34.0,3.0,16.0,11.0,5.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,18.0,1.0,17.0,0.72,0.038461538461538464,0.6815384615384615,,,,,,,3.0,3.0,0.0,9.0,9.0,0.0,11.0,7.0,4.0,3.0,7.0,-4.0,,,,,,,,,,28.0,,,1510.0,,,1,0,0,7.0,7.0,0.0,3.0,1.0,4.0,1.0
537403,2026-06-17,Portugal,Congo DR,2026,1,27.53846153846154,28.307692307692307,-0.7692307692307665,21.0,21.0,0.0,41.0,35.0,6.0,15.0,14.0,1.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,17.0,13.0,4.0,0.8095238095238095,0.5416666666666666,0.2678571428571429,,,,,,,3.0,3.0,0.0,9.0,9.0,0.0,6.0,9.0,-3.0,8.0,5.0,3.0,,,,,,,,,,6.0,,,1750.0,,,1,0,0,7.0,7.0,0.0,1.0,1.0,2.0,0.0
537409,2026-06-17,England,Croatia,2026,1,26.615384615384617,27.884615384615383,-1.2692307692307665,21.0,19.0,2.0,35.0,40.0,-5.0,11.0,14.0,-3.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,25.0,18.0,7.0,0.9615384615384616,0.6923076923076923,0.2692307692307693,,,,,,,3.0,3.0,0.0,9.0,7.0,2.0,6.0,10.0,-4.0,8.0,6.0,2.0,,,,,,,,,,3.0,,,1794.0,,,1,0,0,7.0,7.0,0.0,4.0,2.0,6.0,1.0
537410,2026-06-17,Ghana,Panama,2026,1,26.423076923076923,30.0,-3.5769230769230766,20.0,24.0,-4.0,34.0,38.0,-4.0,13.0,13.0,0.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,17.0,1.0,16.0,0.68,0.043478260869565216,0.6365217391304349,,,,,,,3.0,3.0,0.0,9.0,10.0,-1.0,6.0,9.0,-3.0,8.0,4.0,4.0,,,,,,,,,,25.0,73.0,-48.0,1530.0,1240.0,290.0,1,0,0,7.0,7.0,0.0,1.0,0.0,1.0,1.0
537336,2026-06-18,Canada,Qatar,2026,1,25.8125,28.923076923076923,-3.1105769230769234,20.0,19.0,1.0,33.0,36.0,-3.0,16.0,11.0,5.0,32.0,26.0,6.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,14.0,1.0,13.0,0.5384615384615384,0.038461538461538464,0.5,,,,,,,3.0,3.0,0.0,12.0,9.0,3.0,11.0,5.0,6.0,6.0,9.0,-3.0,,,,,,,,,,19.0,37.0,-18.0,1595.0,1440.0,155.0,1,0,0,6.0,5.0,1.0,6.0,0.0,6.0,1.0
537335,2026-06-18,Switzerland,Bosnia-Herzegovina,2026,1,27.807692307692307,26.384615384615383,1.4230769230769234,20.0,18.0,2.0,34.0,40.0,-6.0,14.0,13.0,1.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,24.0,11.0,13.0,1.0,0.4583333333333333,0.5416666666666667,,,,,,,3.0,3.0,0.0,8.0,8.0,0.0,9.0,10.0,-1.0,6.0,5.0,1.0,,,,,,,,,,15.0,,,1641.0,,,1,0,0,5.0,6.0,-1.0,4.0,1.0,5.0,1.0
537329,2026-06-18,Czechia,South Africa,2026,1,27.23076923076923,26.384615384615383,0.8461538461538467,18.0,20.0,-2.0,35.0,36.0,-1.0,12.0,11.0,1.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,7.0,2.0,5.0,0.28,0.08,0.2,,,,,,,3.0,3.0,0.0,9.0,11.0,-2.0,7.0,4.0,3.0,7.0,8.0,-1.0,,,,,,,,,,,60.0,,,1310.0,,1,0,0,6.0,7.0,-1.0,1.0,1.0,2.0,0.0
537404,2026-06-18,Uzbekistan,Colombia,2026,1,27.96153846153846,29.615384615384617,-1.6538461538461569,18.0,22.0,-4.0,35.0,37.0,-2.0,12.0,12.0,0.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,1.0,9.0,-8.0,0.038461538461538464,0.375,-0.33653846153846156,,,,,,,3.0,3.0,0.0,10.0,8.0,2.0,10.0,10.0,0.0,3.0,5.0,-2.0,,,,,,,,,,69.0,11.0,58.0,1270.0,1697.0,-427.0,1,0,0,7.0,7.0,0.0,1.0,3.0,4.0,-1.0
537330,2026-06-19,Mexico,South Korea,2026,1,27.5,27.653846153846153,-0.1538461538461533,17.0,22.0,-5.0,40.0,35.0,5.0,13.0,15.0,-2.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,5.0,7.0,-2.0,0.2,0.28,-0.08000000000000002,,,,,,,3.0,3.0,0.0,7.0,10.0,-3.0,8.0,10.0,-2.0,8.0,3.0,5.0,,,,,,,,,,16.0,18.0,-2.0,1629.0,1607.0,22.0,1,0,0,8.0,7.0,1.0,1.0,0.0,1.0,1.0
537348,2026-06-19,United States,Australia,2026,1,26.423076923076923,26.884615384615383,-0.4615384615384599,21.0,18.0,3.0,38.0,35.0,3.0,18.0,9.0,9.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,14.0,9.0,5.0,0.56,0.42857142857142855,0.1314285714285715,,,,,,,3.0,3.0,0.0,10.0,10.0,0.0,6.0,5.0,1.0,7.0,8.0,-1.0,,,,,,,,,,,20.0,,,1584.0,,1,0,0,6.0,5.0,1.0,2.0,0.0,2.0,1.0
537342,2026-06-19,Scotland,Morocco,2026,1,28.96153846153846,25.884615384615383,3.0769230769230766,20.0,18.0,2.0,43.0,37.0,6.0,12.0,12.0,0.0,26.0,26.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,15.0,16.0,-1.0,0.5769230769230769,0.6666666666666666,-0.08974358974358976,,,,,,,3.0,3.0,0.0,10.0,9.0,1.0,8.0,7.0,1.0,5.0,7.0,-2.0,,,,,,,,,,30.0,12.0,18.0,1490.0,1685.0,-195.0,1,0,0,5.0,6.0,-1.0,0.0,1.0,1.0,-1.0
